OrderID,CustomerID,OrderDate,Amount,Status
O000589,C41361,2026-02-05,64.73,Cancelled
O000590,C23279,2026-02-08,65.5,Completed
O000591,C05397,2026-02-07,291.22,Cancelled
O000592,C35699,2026-02-11,341.13,Cancelled
O000593,C26957,2026-02-12,333.1,Pending
O000594,C25661,2026-02-09,202.68,Cancelled
O000595,C01299,2026-02-07,82.61,Completed
O000596,C22413,2026-02-08,466.66,Pending
O000597,C21617,2026-02-08,88.39,Cancelled
O000598,C37844,2026-02-06,81.01,Pending
O000599,C29097,2026-02-10,178.62,Pending
O000600,C40885,2026-02-12,359.34,Cancelled
O000601,C06284,2026-02-09,440.61,Pending
O000602,C10138,2026-02-10,268.49,Cancelled
O000603,C32281,2026-02-05,443.55,Completed
O000604,C22601,2026-02-11,375.31,Cancelled
O000605,C11225,2026-02-11,488.16,Pending
O000606,C33985,2026-02-10,64.9,Pending
O000607,C44085,2026-02-09,69.43,Pending
O000608,C47114,2026-02-10,459.43,Completed
O000609,C31181,2026-02-09,449.91,Pending
O000610,C02988,2026-02-12,496.7,Pending
O000611,C35642,2026-02-07,171.21,Completed
O000612,C44399,2026-02-07,175.88,Cancelled
O000613,C31412,2026-02-10,430.07,Completed
O000614,C37106,2026-02-05,124.82,Cancelled
O000615,C35274,2026-02-07,241.54,Pending
O000616,C07172,2026-02-10,180.42,Pending
O000617,C36839,2026-02-12,64.89,Pending
O000618,C09811,2026-02-09,315.08,Cancelled
O000619,C46524,2026-02-11,169.04,Pending
O000620,C01079,2026-02-10,213.45,Cancelled
O000621,C31300,2026-02-08,321.84,Pending
O000622,C48136,2026-02-11,143.18,Completed
O000623,C06908,2026-02-09,421.72,Pending
O000624,C24556,2026-02-06,332.49,Pending
O000625,C19798,2026-02-07,93.3,Cancelled
O000626,C30751,2026-02-08,301.9,Completed
O000627,C18774,2026-02-11,212.36,Cancelled
O000628,C14508,2026-02-08,185.09,Completed
O000629,C09493,2026-02-05,141.46,Completed
O000630,C02721,2026-02-11,344.42,Pending
O000631,C46178,2026-02-06,450.37,Completed
O000632,C15757,2026-02-08,292.9,Cancelled
O000633,C19170,2026-02-06,145.6,Cancelled
O000634,C29167,2026-02-08,452.62,Pending
O000635,C41132,2026-02-12,194.17,Cancelled
O000636,C34442,2026-02-10,198.66,Pending
O000637,C15093,2026-02-08,386.68,Cancelled
O000638,C26271,2026-02-11,281.56,Completed
O000639,C10035,2026-02-07,421.98,Completed
O000640,C44304,2026-02-09,128.77,Cancelled
O000641,C07371,2026-02-09,469.74,Pending
O000642,C10314,2026-02-06,365.09,Completed
O000643,C27263,2026-02-06,210.02,Completed
O000644,C27848,2026-02-09,135.4,Cancelled
O000645,C00472,2026-02-06,266.39,Pending
O000646,C43881,2026-02-06,162.37,Completed
O000647,C10943,2026-02-09,62.18,Completed
O000648,C40079,2026-02-08,69.89,Cancelled
O000649,C04725,2026-02-08,165.59,Cancelled
O000650,C23089,2026-02-06,202.99,Pending
O000651,C01053,2026-02-10,91.15,Completed
O000652,C10242,2026-02-09,442.93,Cancelled
O000653,C33258,2026-02-08,384.87,Cancelled
O000654,C24691,2026-02-07,61.52,Pending
O000655,C12344,2026-02-12,237.09,Cancelled
O000656,C02917,2026-02-06,166.57,Completed
O000657,C19034,2026-02-10,306.45,Completed
O000658,C37245,2026-02-11,341.21,Completed
O000659,C10402,2026-02-06,462.75,Completed
O000660,C34661,2026-02-08,145.14,Cancelled
O000661,C28843,2026-02-10,70.21,Cancelled
O000662,C37428,2026-02-12,125.0,Completed
O000663,C21351,2026-02-10,305.44,Completed
O000664,C06762,2026-02-12,208.22,Pending
O000665,C12970,2026-02-07,69.87,Completed
O000666,C01924,2026-02-11,385.63,Completed
O000667,C00456,2026-02-08,297.22,Cancelled
O000668,C43248,2026-02-08,261.41,Completed
O000669,C38523,2026-02-08,217.23,Pending
O000670,C41202,2026-02-06,361.47,Completed
O000671,C45773,2026-02-05,151.78,Pending
O000672,C04020,2026-02-11,466.8,Pending
O000673,C14028,2026-02-11,407.22,Cancelled
O000674,C19467,2026-02-09,56.9,Cancelled
O000675,C28178,2026-02-09,214.8,Completed
O000676,C46960,2026-02-08,439.73,Cancelled
O000677,C45237,2026-02-08,83.89,Completed
O000678,C24992,2026-02-07,441.65,Completed
O000679,C09649,2026-02-11,439.33,Pending
O000680,C40355,2026-02-08,318.48,Cancelled
O000681,C40889,2026-02-10,160.68,Cancelled
O000682,C40463,2026-02-08,142.56,Completed
O000683,C42318,2026-02-08,287.13,Completed
O000684,C16718,2026-02-10,262.3,Cancelled
O000685,C39451,2026-02-06,311.99,Completed
O000686,C44044,2026-02-09,368.1,Completed
O000687,C06215,2026-02-09,142.07,Cancelled
O000688,C09838,2026-02-07,308.78,Completed
O000689,C01304,2026-02-10,387.56,Completed
O000690,C15506,2026-02-11,64.2,Pending
O000691,C08114,2026-02-08,429.23,Completed
O000692,C09389,2026-02-06,426.41,Pending
O000693,C46757,2026-02-05,248.71,Pending
O000694,C06334,2026-02-08,86.1,Cancelled
O000695,C02068,2026-02-12,175.55,Pending
O000696,C45855,2026-02-07,259.08,Pending
O000697,C05336,2026-02-06,60.23,Completed
O000698,C16213,2026-02-12,152.41,Cancelled
O000699,C09880,2026-02-11,166.34,Cancelled
O000700,C24251,2026-02-09,301.06,Pending
O000701,C23776,2026-02-08,495.45,Completed
O000702,C31807,2026-02-08,56.93,Cancelled
O000703,C40452,2026-02-11,246.49,Pending
O000704,C10197,2026-02-09,134.02,Pending
O000705,C15092,2026-02-06,178.98,Completed
O000706,C47292,2026-02-07,95.68,Cancelled
O000707,C05536,2026-02-05,151.4,Pending
O000708,C01788,2026-02-12,201.56,Completed
O000709,C36013,2026-02-06,487.31,Cancelled
O000710,C43567,2026-02-08,63.68,Cancelled
O000711,C40107,2026-02-06,163.74,Cancelled
O000712,C23616,2026-02-08,72.78,Cancelled
O000713,C19022,2026-02-11,164.84,Cancelled
O000714,C12149,2026-02-06,368.7,Completed
O000715,C34757,2026-02-11,113.44,Completed
O000716,C02529,2026-02-08,132.23,Pending
O000717,C42781,2026-02-09,419.32,Pending
O000718,C06934,2026-02-11,69.34,Cancelled
O000719,C48873,2026-02-06,191.15,Completed
O000720,C19390,2026-02-09,208.13,Cancelled
O000721,C23152,2026-02-07,129.83,Pending
O000722,C31337,2026-02-09,229.72,Pending
O000723,C41355,2026-02-12,443.48,Completed
O000724,C13208,2026-02-07,265.19,Completed
O000725,C24738,2026-02-08,318.96,Cancelled
O000726,C42624,2026-02-12,343.76,Completed
O000727,C22576,2026-02-06,352.13,Cancelled
O000728,C11718,2026-02-11,291.32,Pending
O000729,C23285,2026-02-09,153.81,Pending
O000730,C08679,2026-02-11,199.81,Completed
O000731,C03768,2026-02-11,363.03,Pending
O000732,C37171,2026-02-08,307.43,Cancelled
O000733,C17704,2026-02-09,106.17,Completed
O000734,C22461,2026-02-10,67.61,Cancelled
O000735,C26730,2026-02-12,57.93,Pending
O000736,C40777,2026-02-07,140.12,Cancelled
O000737,C47550,2026-02-10,182.47,Completed
O000738,C05735,2026-02-08,489.09,Cancelled
O000739,C03643,2026-02-07,404.96,Cancelled
O000740,C03119,2026-02-10,491.69,Cancelled
O000741,C13427,2026-02-12,256.55,Cancelled
O000742,C22703,2026-02-08,332.69,Pending
O000743,C37087,2026-02-06,254.35,Pending
O000744,C03595,2026-02-06,338.77,Pending
O000745,C19399,2026-02-09,460.88,Completed
O000746,C44687,2026-02-08,305.05,Completed
O000747,C14911,2026-02-10,347.45,Completed
O000748,C46614,2026-02-06,423.88,Cancelled
O000749,C38440,2026-02-09,110.02,Pending
O000750,C14900,2026-02-10,417.14,Completed
O000751,C26404,2026-02-11,180.09,Cancelled
O000752,C14503,2026-02-07,475.51,Pending
O000753,C47980,2026-02-12,390.69,Pending
O000754,C25070,2026-02-06,493.34,Completed
O000755,C14978,2026-02-11,355.7,Completed
O000756,C39927,2026-02-12,396.37,Completed
O000757,C27730,2026-02-11,152.87,Cancelled
O000758,C34090,2026-02-10,133.42,Cancelled
O000759,C37863,2026-02-10,390.55,Pending
O000760,C40144,2026-02-09,94.67,Completed
O000761,C45951,2026-02-12,334.99,Completed
O000762,C02107,2026-02-10,476.8,Cancelled
O000763,C33945,2026-02-05,366.06,Pending
O000764,C44616,2026-02-11,416.31,Pending
O000765,C27098,2026-02-10,381.37,Completed
O000766,C41250,2026-02-07,158.55,Completed
O000767,C35955,2026-02-09,241.71,Pending
O000768,C39847,2026-02-08,472.05,Completed
O000769,C09293,2026-02-06,314.96,Cancelled
O000770,C16629,2026-02-08,120.86,Pending
O000771,C40773,2026-02-12,269.77,Pending
O000772,C19254,2026-02-06,137.33,Pending
O000773,C36997,2026-02-10,489.78,Cancelled
O000774,C37140,2026-02-08,283.85,Pending
O000775,C07850,2026-02-08,94.1,Completed
O000776,C21081,2026-02-05,356.45,Pending
O000777,C21615,2026-02-07,59.72,Pending
O000778,C09372,2026-02-05,225.03,Cancelled
O000779,C01750,2026-02-08,339.27,Pending
O000780,C43285,2026-02-11,499.12,Pending
O000781,C08365,2026-02-09,383.97,Pending
O000782,C01237,2026-02-08,281.14,Completed
O000783,C42336,2026-02-06,456.5,Completed
O000784,C25309,2026-02-10,213.05,Cancelled
O000785,C10198,2026-02-06,50.81,Pending
O000786,C07538,2026-02-11,395.33,Cancelled
O000787,C20719,2026-02-10,368.07,Cancelled
O000788,C21742,2026-02-07,183.07,Pending
O000789,C42636,2026-02-11,148.5,Completed
O000790,C13526,2026-02-12,56.9,Completed
O000791,C31219,2026-02-10,268.26,Completed
O000792,C29247,2026-02-06,129.36,Pending
O000793,C21053,2026-02-05,166.31,Completed
O000794,C09690,2026-02-07,285.71,Cancelled
O000795,C46225,2026-02-12,432.23,Pending
O000796,C29031,2026-02-07,354.35,Completed
O000797,C48363,2026-02-08,169.68,Completed
O000798,C39665,2026-02-09,92.16,Cancelled
O000799,C30850,2026-02-12,337.84,Cancelled
O000800,C24738,2026-02-11,206.06,Cancelled
O000801,C18617,2026-02-08,383.1,Pending
O000802,C46204,2026-02-12,285.45,Pending
O000803,C27260,2026-02-08,170.68,Completed
O000804,C16766,2026-02-11,168.35,Completed
O000805,C36910,2026-02-09,161.3,Pending
O000806,C16888,2026-02-05,361.11,Completed
O000807,C24415,2026-02-11,111.97,Pending
O000808,C11736,2026-02-10,428.92,Pending
O000809,C07272,2026-02-07,480.5,Cancelled
O000810,C15254,2026-02-08,370.44,Pending
O000811,C39442,2026-02-06,411.74,Completed
O000812,C00032,2026-02-08,224.86,Cancelled
O000813,C22276,2026-02-09,72.85,Pending
O000814,C32203,2026-02-05,70.94,Pending
O000815,C00961,2026-02-10,494.6,Pending
O000816,C38322,2026-02-10,375.65,Pending
O000817,C40712,2026-02-09,397.4,Pending
O000818,C22514,2026-02-06,379.14,Completed
O000819,C37151,2026-02-12,160.23,Pending
O000820,C28894,2026-02-11,252.67,Completed
O000821,C35790,2026-02-10,316.61,Completed
O000822,C10385,2026-02-11,395.99,Completed
O000823,C08332,2026-02-08,222.06,Cancelled
O000824,C04825,2026-02-06,249.23,Cancelled
O000825,C12196,2026-02-07,184.18,Cancelled
O000826,C05310,2026-02-07,394.41,Completed
O000827,C27283,2026-02-06,111.81,Completed
O000828,C29044,2026-02-10,381.62,Completed
O000829,C45899,2026-02-11,111.88,Pending
O000830,C34127,2026-02-11,65.06,Pending
O000831,C12481,2026-02-09,122.9,Pending
O000832,C21114,2026-02-06,262.37,Cancelled
O000833,C08771,2026-02-11,355.81,Pending
O000834,C11873,2026-02-10,172.41,Completed
O000835,C30295,2026-02-07,373.37,Completed
O000836,C16653,2026-02-07,422.38,Cancelled
O000837,C22785,2026-02-07,339.76,Completed
O000838,C34904,2026-02-11,93.47,Pending
O000839,C49311,2026-02-08,364.78,Pending
O000840,C31926,2026-02-07,278.2,Completed
O000841,C02525,2026-02-07,331.08,Cancelled
O000842,C22031,2026-02-05,473.43,Completed
O000843,C30034,2026-02-09,247.51,Cancelled
O000844,C32118,2026-02-10,232.0,Pending
O000845,C05788,2026-02-12,488.36,Cancelled
O000846,C20132,2026-02-07,384.69,Pending
O000847,C14201,2026-02-08,377.39,Pending
O000848,C37026,2026-02-12,123.84,Cancelled
O000849,C19624,2026-02-08,341.5,Pending
O000850,C00183,2026-02-07,154.18,Completed
O000851,C23899,2026-02-08,293.29,Pending
O000852,C28974,2026-02-05,54.41,Pending
O000853,C00713,2026-02-07,397.61,Completed
O000854,C16068,2026-02-09,410.38,Cancelled
O000855,C19117,2026-02-08,265.71,Cancelled
O000856,C35455,2026-02-11,454.41,Cancelled
O000857,C10750,2026-02-10,440.57,Pending
O000858,C30193,2026-02-08,494.13,Cancelled
O000859,C14086,2026-02-10,179.1,Cancelled
O000860,C49563,2026-02-09,282.18,Pending
O000861,C44098,2026-02-10,436.7,Cancelled
O000862,C11197,2026-02-10,301.01,Cancelled
O000863,C44649,2026-02-12,275.13,Completed
O000864,C49462,2026-02-11,58.36,Completed
O000865,C37747,2026-02-07,380.44,Pending
O000866,C24001,2026-02-09,176.67,Completed
O000867,C38867,2026-02-10,211.79,Completed
O000868,C40653,2026-02-10,206.95,Cancelled
O000869,C08150,2026-02-07,430.01,Cancelled
O000870,C13722,2026-02-08,426.63,Cancelled
O000871,C12444,2026-02-07,128.83,Completed
O000872,C36760,2026-02-05,141.66,Cancelled
O000873,C19625,2026-02-09,98.49,Completed
O000874,C04531,2026-02-10,435.99,Cancelled
O000875,C23163,2026-02-07,138.0,Cancelled
O000876,C45694,2026-02-07,460.42,Cancelled
O000877,C31692,2026-02-10,257.45,Completed
O000878,C29118,2026-02-10,219.42,Cancelled
O000879,C39906,2026-02-07,244.97,Completed
O000880,C17165,2026-02-11,112.4,Completed
O000881,C23374,2026-02-06,172.15,Pending
O000882,C23473,2026-02-09,258.82,Completed
O000883,C28796,2026-02-07,285.35,Completed
O000884,C09685,2026-02-08,345.58,Cancelled
O000885,C31212,2026-02-08,112.37,Cancelled
O000886,C47616,2026-02-08,338.32,Cancelled
O000887,C36284,2026-02-08,432.61,Completed
O000888,C11603,2026-02-07,471.17,Completed
O000889,C14343,2026-02-07,321.93,Cancelled
O000890,C21201,2026-02-10,260.18,Pending
O000891,C06899,2026-02-11,464.75,Pending
O000892,C48200,2026-02-06,407.24,Cancelled
O000893,C49028,2026-02-09,327.78,Pending
O000894,C18005,2026-02-06,52.71,Completed
O000895,C23127,2026-02-08,353.0,Pending
O000896,C39202,2026-02-10,140.45,Pending
O000897,C38026,2026-02-08,89.34,Completed
O000898,C35132,2026-02-12,401.27,Cancelled
O000899,C46350,2026-02-06,396.58,Pending
O000900,C01550,2026-02-10,379.91,Cancelled
O000901,C32428,2026-02-08,295.92,Pending
O000902,C36549,2026-02-10,318.08,Cancelled
O000903,C02001,2026-02-10,69.21,Completed
O000904,C00108,2026-02-12,362.33,Pending
O000905,C48273,2026-02-06,173.01,Pending
O000906,C03664,2026-02-07,243.59,Cancelled
O000907,C20122,2026-02-08,118.16,Pending
O000908,C32759,2026-02-08,459.08,Completed
O000909,C40799,2026-02-07,113.11,Pending
O000910,C32369,2026-02-06,110.42,Pending
O000911,C45920,2026-02-07,334.72,Completed
O000912,C07801,2026-02-10,105.91,Cancelled
O000913,C42740,2026-02-05,116.21,Completed
O000914,C00938,2026-02-06,66.05,Pending
O000915,C07943,2026-02-09,153.16,Cancelled
O000916,C40824,2026-02-07,189.74,Completed
O000917,C13596,2026-02-12,224.01,Completed
O000918,C31271,2026-02-10,345.53,Completed
O000919,C10439,2026-02-08,184.35,Completed
O000920,C09968,2026-02-07,291.65,Pending
O000921,C29957,2026-02-08,196.64,Completed
O000922,C04014,2026-02-08,208.3,Pending
O000923,C13506,2026-02-09,122.18,Cancelled
O000924,C10787,2026-02-08,425.37,Completed
O000925,C35720,2026-02-07,85.51,Cancelled
O000926,C14750,2026-02-06,485.95,Completed
O000927,C45033,2026-02-11,453.67,Completed
O000928,C00107,2026-02-08,152.53,Cancelled
O000929,C02427,2026-02-09,194.9,Pending
O000930,C08692,2026-02-11,431.56,Cancelled
O000931,C12115,2026-02-10,349.7,Cancelled
O000932,C07138,2026-02-09,461.03,Pending
O000933,C01846,2026-02-12,484.18,Cancelled
O000934,C43565,2026-02-10,70.34,Cancelled
O000935,C46833,2026-02-09,174.4,Pending
O000936,C17414,2026-02-12,52.46,Pending
O000937,C20004,2026-02-06,346.33,Completed
O000938,C04677,2026-02-09,95.92,Cancelled
O000939,C01385,2026-02-10,289.69,Completed
O000940,C25182,2026-02-08,228.59,Cancelled
O000941,C15115,2026-02-07,390.5,Cancelled
O000942,C33628,2026-02-08,109.83,Pending
O000943,C11999,2026-02-12,239.4,Completed
O000944,C26383,2026-02-10,192.48,Pending
O000945,C00546,2026-02-11,108.5,Completed
O000946,C20481,2026-02-11,396.95,Completed
O000947,C19991,2026-02-10,267.76,Completed
O000948,C19800,2026-02-06,127.49,Pending
O000949,C08157,2026-02-10,111.61,Completed
O000950,C46229,2026-02-07,382.59,Pending
O000951,C27045,2026-02-06,451.23,Completed
O000952,C10857,2026-02-10,396.2,Cancelled
O000953,C10286,2026-02-07,155.25,Pending
O000954,C28754,2026-02-06,313.05,Completed
O000955,C09844,2026-02-09,482.63,Completed
O000956,C15841,2026-02-05,143.65,Completed
O000957,C40601,2026-02-12,197.05,Cancelled
O000958,C31031,2026-02-12,413.17,Pending
O000959,C00236,2026-02-08,372.21,Completed
O000960,C45470,2026-02-09,113.43,Completed
O000961,C29477,2026-02-09,317.61,Pending
O000962,C26104,2026-02-06,495.17,Completed
O000963,C02284,2026-02-11,206.3,Pending
O000964,C11345,2026-02-11,407.66,Completed
O000965,C47474,2026-02-08,268.85,Cancelled
O000966,C40741,2026-02-10,477.75,Completed
O000967,C32168,2026-02-09,439.24,Cancelled
O000968,C28172,2026-02-11,57.52,Completed
O000969,C24581,2026-02-10,410.95,Cancelled
O000970,C27032,2026-02-08,220.17,Completed
O000971,C23044,2026-02-10,169.46,Cancelled
O000972,C40514,2026-02-06,162.15,Completed
O000973,C14076,2026-02-12,497.67,Completed
O000974,C40832,2026-02-10,388.18,Pending
O000975,C09430,2026-02-10,305.38,Completed
O000976,C12694,2026-02-12,123.7,Completed
O000977,C38056,2026-02-09,318.04,Cancelled
O000978,C10088,2026-02-09,314.24,Pending
O000979,C46634,2026-02-06,322.03,Completed
O000980,C15392,2026-02-07,206.05,Cancelled
O000981,C06908,2026-02-09,261.35,Completed
O000982,C17468,2026-02-11,59.3,Completed
O000983,C04134,2026-02-12,308.14,Completed
O000984,C33502,2026-02-06,433.68,Completed
O000985,C01339,2026-02-06,257.26,Cancelled
O000986,C25679,2026-02-05,473.56,Pending
O000987,C46910,2026-02-12,50.96,Completed
O000988,C31839,2026-02-09,273.45,Pending
O000989,C31213,2026-02-08,121.15,Pending
O000990,C17103,2026-02-06,334.2,Completed
O000991,C30077,2026-02-06,194.63,Cancelled
O000992,C46385,2026-02-08,180.16,Cancelled
O000993,C27360,2026-02-10,112.36,Completed
O000994,C25558,2026-02-11,50.61,Pending
O000995,C49668,2026-02-12,101.94,Completed
O000996,C36719,2026-02-06,283.42,Cancelled
O000997,C46113,2026-02-06,374.47,Pending
O000998,C38363,2026-02-10,372.15,Pending
O000999,C08080,2026-02-05,436.85,Cancelled
O001000,C19369,2026-02-06,57.45,Completed
O001001,C25139,2026-02-09,308.93,Cancelled
O001002,C37242,2026-02-12,437.95,Cancelled
O001003,C04240,2026-02-06,295.97,Pending
O001004,C39272,2026-02-07,421.74,Cancelled
O001005,C40747,2026-02-07,296.25,Pending
O001006,C38719,2026-02-05,224.33,Completed
O001007,C30143,2026-02-10,480.79,Cancelled
O001008,C29174,2026-02-10,432.6,Pending
O001009,C34185,2026-02-09,392.08,Completed
O001010,C40799,2026-02-07,266.65,Completed
O001011,C19203,2026-02-11,251.42,Pending
O001012,C09873,2026-02-06,408.83,Cancelled
O001013,C17021,2026-02-10,146.82,Completed
O001014,C25515,2026-02-12,235.96,Completed
O001015,C29793,2026-02-07,469.98,Pending
O001016,C43703,2026-02-12,255.71,Completed
O001017,C31318,2026-02-06,132.15,Completed
O001018,C37093,2026-02-08,453.2,Pending
O001019,C14583,2026-02-10,171.3,Cancelled
O001020,C39023,2026-02-09,464.12,Completed
O001021,C26790,2026-02-08,450.68,Cancelled
O001022,C47408,2026-02-07,268.95,Cancelled
O001023,C35318,2026-02-10,176.33,Pending
O001024,C42751,2026-02-06,218.4,Cancelled
O001025,C25257,2026-02-10,290.07,Pending
O001026,C03926,2026-02-09,82.94,Cancelled
O001027,C07242,2026-02-09,437.85,Completed
O001028,C04046,2026-02-06,454.68,Pending
O001029,C02164,2026-02-06,254.43,Cancelled
O001030,C02605,2026-02-09,213.07,Cancelled
O001031,C38316,2026-02-06,126.97,Pending
O001032,C14218,2026-02-08,415.84,Cancelled
O001033,C00584,2026-02-06,499.91,Cancelled
O001034,C19472,2026-02-06,432.22,Pending
O001035,C17257,2026-02-10,463.62,Cancelled
O001036,C01810,2026-02-11,169.3,Pending
O001037,C01863,2026-02-09,94.72,Pending
O001038,C10196,2026-02-12,76.04,Completed
O001039,C02250,2026-02-08,249.32,Pending
O001040,C01414,2026-02-10,397.04,Pending
O001041,C24514,2026-02-09,447.8,Completed
O001042,C39586,2026-02-11,261.06,Completed
O001043,C27301,2026-02-07,123.72,Pending
O001044,C46095,2026-02-11,71.88,Cancelled
O001045,C06137,2026-02-10,452.73,Completed
O001046,C09283,2026-02-08,231.23,Cancelled
O001047,C10934,2026-02-06,445.02,Cancelled
O001048,C10637,2026-02-06,280.38,Cancelled
O001049,C23102,2026-02-06,197.81,Cancelled
O001050,C28033,2026-02-07,331.41,Completed
O001051,C30544,2026-02-05,304.73,Pending
O001052,C45749,2026-02-08,476.64,Completed
O001053,C09349,2026-02-10,57.76,Completed
O001054,C47516,2026-02-09,463.69,Pending
O001055,C31616,2026-02-09,495.98,Completed
O001056,C02416,2026-02-10,58.99,Completed
O001057,C45494,2026-02-07,139.49,Cancelled
O001058,C14561,2026-02-08,345.63,Pending
O001059,C07157,2026-02-09,495.92,Pending
O001060,C13902,2026-02-08,498.35,Cancelled
O001061,C29312,2026-02-10,209.15,Pending
O001062,C43430,2026-02-08,495.96,Pending
O001063,C41646,2026-02-12,282.7,Completed
O001064,C40002,2026-02-07,90.07,Pending
O001065,C02362,2026-02-12,122.17,Pending
O001066,C42022,2026-02-10,88.85,Completed
O001067,C02981,2026-02-06,230.9,Completed
O001068,C46986,2026-02-07,361.15,Pending
