CustomerID,Name,Segment,Region,Value
C00654,Customer 654,Basic,Northeast,3837
C00655,Customer 655,Basic,West,9813
C00656,Customer 656,Basic,West,1515
C00657,Customer 657,Basic,Southeast,6492
C00658,Customer 658,Basic,Southwest,5001
C00659,Customer 659,Standard,West,7541
C00660,Customer 660,Basic,West,8509
C00661,Customer 661,Basic,Northeast,5931
C00662,Customer 662,Premium,Northeast,7689
C00663,Customer 663,Basic,Southwest,7310
C00664,Customer 664,Standard,Southeast,1549
C00665,Customer 665,Basic,Midwest,6339
C00666,Customer 666,Premium,Midwest,7600
C00667,Customer 667,Standard,Northeast,9778
C00668,Customer 668,Basic,Southeast,3206
C00669,Customer 669,Standard,Southwest,4513
C00670,Customer 670,Standard,Southwest,978
C00671,Customer 671,Standard,West,3236
C00672,Customer 672,Basic,West,5299
C00673,Customer 673,Standard,Southeast,5092
C00674,Customer 674,Standard,West,566
C00675,Customer 675,Standard,Midwest,9522
C00676,Customer 676,Standard,Northeast,7301
C00677,Customer 677,Standard,Southwest,595
C00678,Customer 678,Premium,West,2218
C00679,Customer 679,Premium,Southwest,7816
C00680,Customer 680,Standard,Southwest,4561
C00681,Customer 681,Basic,Midwest,667
C00682,Customer 682,Premium,West,9704
C00683,Customer 683,Premium,Northeast,8934
C00684,Customer 684,Premium,Midwest,8596
C00685,Customer 685,Premium,Northeast,4006
C00686,Customer 686,Basic,Southeast,4726
C00687,Customer 687,Standard,Midwest,8321
C00688,Customer 688,Basic,Midwest,5715
C00689,Customer 689,Standard,Southwest,2955
C00690,Customer 690,Premium,West,3166
C00691,Customer 691,Basic,West,1315
C00692,Customer 692,Standard,Midwest,7725
C00693,Customer 693,Premium,Southeast,6548
C00694,Customer 694,Standard,West,2489
C00695,Customer 695,Basic,Southeast,7056
C00696,Customer 696,Basic,Southwest,9187
C00697,Customer 697,Premium,West,6431
C00698,Customer 698,Basic,Midwest,2159
C00699,Customer 699,Basic,Southeast,1694
C00700,Customer 700,Premium,Southwest,3641
C00701,Customer 701,Basic,Southwest,9117
C00702,Customer 702,Premium,Northeast,5523
C00703,Customer 703,Premium,Southeast,8347
C00704,Customer 704,Premium,Southeast,7785
C00705,Customer 705,Basic,Northeast,2553
C00706,Customer 706,Premium,Northeast,6512
C00707,Customer 707,Standard,Northeast,6370
C00708,Customer 708,Basic,West,9020
C00709,Customer 709,Basic,Midwest,1584
C00710,Customer 710,Premium,Northeast,2571
C00711,Customer 711,Basic,Midwest,1267
C00712,Customer 712,Standard,West,3374
C00713,Customer 713,Premium,Northeast,7453
C00714,Customer 714,Standard,Midwest,9427
C00715,Customer 715,Basic,West,7668
C00716,Customer 716,Premium,Southeast,935
C00717,Customer 717,Standard,West,4443
C00718,Customer 718,Standard,West,1965
C00719,Customer 719,Basic,Southwest,7568
C00720,Customer 720,Basic,Southeast,5619
C00721,Customer 721,Premium,West,8908
C00722,Customer 722,Basic,Southwest,6706
C00723,Customer 723,Premium,Southwest,8316
C00724,Customer 724,Basic,Midwest,1521
C00725,Customer 725,Standard,Southeast,7924
C00726,Customer 726,Premium,Midwest,9767
C00727,Customer 727,Standard,West,3884
C00728,Customer 728,Basic,Southwest,4746
C00729,Customer 729,Standard,Northeast,3277
C00730,Customer 730,Premium,West,3850
C00731,Customer 731,Standard,Northeast,2983
C00732,Customer 732,Basic,West,5393
C00733,Customer 733,Basic,Southeast,9242
C00734,Customer 734,Standard,Southeast,6586
C00735,Customer 735,Premium,Southeast,8844
C00736,Customer 736,Basic,Southwest,5795
C00737,Customer 737,Standard,Northeast,5630
C00738,Customer 738,Premium,Southwest,9277
C00739,Customer 739,Premium,Northeast,8867
C00740,Customer 740,Standard,Northeast,4906
C00741,Customer 741,Premium,Southwest,6912
C00742,Customer 742,Premium,West,8623
C00743,Customer 743,Basic,Northeast,9834
C00744,Customer 744,Premium,West,6176
C00745,Customer 745,Basic,Midwest,4967
C00746,Customer 746,Premium,Midwest,3031
C00747,Customer 747,Premium,Midwest,6810
C00748,Customer 748,Premium,Midwest,3809
C00749,Customer 749,Standard,Southwest,6691
C00750,Customer 750,Standard,Southeast,1184
C00751,Customer 751,Premium,Northeast,8477
C00752,Customer 752,Premium,Northeast,6883
C00753,Customer 753,Basic,Southwest,2034
C00754,Customer 754,Basic,West,5933
C00755,Customer 755,Premium,West,1665
C00756,Customer 756,Standard,Northeast,5648
C00757,Customer 757,Standard,Northeast,4571
C00758,Customer 758,Basic,Northeast,6159
C00759,Customer 759,Standard,Southeast,5483
C00760,Customer 760,Standard,Southwest,5338
C00761,Customer 761,Premium,West,8276
C00762,Customer 762,Premium,West,8173
C00763,Customer 763,Premium,Southeast,9664
C00764,Customer 764,Premium,Northeast,9661
C00765,Customer 765,Standard,Northeast,9408
C00766,Customer 766,Premium,West,7042
C00767,Customer 767,Standard,Northeast,2457
C00768,Customer 768,Basic,West,9921
C00769,Customer 769,Basic,Southeast,5482
C00770,Customer 770,Basic,Southwest,5239
C00771,Customer 771,Basic,Southeast,1244
C00772,Customer 772,Basic,West,7676
C00773,Customer 773,Premium,West,4093
C00774,Customer 774,Standard,Midwest,3224
C00775,Customer 775,Basic,Southwest,9608
C00776,Customer 776,Basic,Southwest,5007
C00777,Customer 777,Premium,Midwest,1141
C00778,Customer 778,Premium,West,7839
C00779,Customer 779,Basic,Midwest,6975
C00780,Customer 780,Standard,Northeast,7812
C00781,Customer 781,Premium,Southwest,3527
C00782,Customer 782,Standard,Southeast,9229
C00783,Customer 783,Standard,West,4904
C00784,Customer 784,Standard,Southeast,6747
C00785,Customer 785,Basic,Southwest,7954
C00786,Customer 786,Standard,West,2954
C00787,Customer 787,Premium,Southeast,9309
C00788,Customer 788,Premium,Southeast,5021
C00789,Customer 789,Basic,West,1743
C00790,Customer 790,Standard,Southeast,9592
C00791,Customer 791,Standard,West,7845
C00792,Customer 792,Premium,Midwest,4908
C00793,Customer 793,Basic,Northeast,5340
C00794,Customer 794,Premium,Southeast,7671
C00795,Customer 795,Standard,Northeast,2920
C00796,Customer 796,Standard,Northeast,8799
C00797,Customer 797,Premium,Southwest,3509
C00798,Customer 798,Standard,Southeast,6964
C00799,Customer 799,Premium,Southeast,2045
C00800,Customer 800,Standard,Northeast,1116
C00801,Customer 801,Basic,Southwest,7104
C00802,Customer 802,Basic,Midwest,977
C00803,Customer 803,Basic,West,5122
C00804,Customer 804,Basic,Southeast,7766
C00805,Customer 805,Premium,Southeast,2037
C00806,Customer 806,Premium,West,9467
C00807,Customer 807,Premium,Southwest,3186
C00808,Customer 808,Standard,Midwest,9730
C00809,Customer 809,Basic,Northeast,6191
C00810,Customer 810,Basic,Southwest,4857
C00811,Customer 811,Premium,Northeast,6022
C00812,Customer 812,Standard,Southeast,9632
C00813,Customer 813,Premium,West,8823
C00814,Customer 814,Basic,Southeast,7933
C00815,Customer 815,Basic,Northeast,6440
C00816,Customer 816,Premium,Northeast,3335
C00817,Customer 817,Basic,Southeast,8967
C00818,Customer 818,Basic,Northeast,1318
C00819,Customer 819,Basic,Midwest,1840
C00820,Customer 820,Premium,West,3408
C00821,Customer 821,Standard,Midwest,9599
C00822,Customer 822,Basic,Northeast,6765
C00823,Customer 823,Premium,Southwest,7593
C00824,Customer 824,Premium,Midwest,809
C00825,Customer 825,Standard,West,5927
C00826,Customer 826,Basic,Midwest,3792
C00827,Customer 827,Basic,Northeast,7383
C00828,Customer 828,Basic,Northeast,2264
C00829,Customer 829,Basic,Midwest,8027
C00830,Customer 830,Standard,Northeast,8193
C00831,Customer 831,Premium,Southeast,9575
C00832,Customer 832,Basic,West,8004
C00833,Customer 833,Premium,Southwest,4554
C00834,Customer 834,Basic,Northeast,877
C00835,Customer 835,Basic,West,9748
C00836,Customer 836,Basic,West,6343
C00837,Customer 837,Standard,Southeast,4173
C00838,Customer 838,Premium,Southwest,5359
C00839,Customer 839,Premium,Southeast,9342
C00840,Customer 840,Premium,West,5875
C00841,Customer 841,Standard,West,4549
C00842,Customer 842,Standard,Southeast,6529
C00843,Customer 843,Standard,Midwest,2490
C00844,Customer 844,Premium,Midwest,787
C00845,Customer 845,Basic,Northeast,983
C00846,Customer 846,Standard,Northeast,1083
C00847,Customer 847,Premium,Southwest,4336
C00848,Customer 848,Standard,Northeast,7756
C00849,Customer 849,Premium,Northeast,3187
C00850,Customer 850,Standard,Southeast,3603
C00851,Customer 851,Premium,West,6715
C00852,Customer 852,Premium,Southwest,9324
C00853,Customer 853,Standard,Southwest,5657
C00854,Customer 854,Basic,Midwest,1710
C00855,Customer 855,Premium,West,7651
C00856,Customer 856,Basic,Midwest,8679
C00857,Customer 857,Basic,Southwest,7747
C00858,Customer 858,Premium,Southeast,5010
C00859,Customer 859,Premium,Midwest,6484
C00860,Customer 860,Premium,Northeast,9285
C00861,Customer 861,Premium,Southeast,5996
C00862,Customer 862,Premium,Southeast,4833
C00863,Customer 863,Premium,West,3441
C00864,Customer 864,Basic,Southeast,3690
C00865,Customer 865,Standard,West,3735
C00866,Customer 866,Premium,Southwest,1447
C00867,Customer 867,Standard,Midwest,8748
C00868,Customer 868,Basic,West,8181
C00869,Customer 869,Premium,West,1271
C00870,Customer 870,Basic,Southwest,7917
C00871,Customer 871,Premium,Southeast,6486
C00872,Customer 872,Basic,Northeast,1736
C00873,Customer 873,Standard,West,4771
C00874,Customer 874,Standard,Midwest,5505
C00875,Customer 875,Premium,West,3721
C00876,Customer 876,Standard,Midwest,8777
C00877,Customer 877,Standard,Northeast,7911
C00878,Customer 878,Basic,Southeast,5944
C00879,Customer 879,Premium,Northeast,2662
C00880,Customer 880,Standard,Southeast,4736
C00881,Customer 881,Basic,Midwest,7181
C00882,Customer 882,Basic,Southeast,6824
C00883,Customer 883,Basic,Midwest,8480
C00884,Customer 884,Basic,Southwest,4696
C00885,Customer 885,Standard,Northeast,4813
C00886,Customer 886,Premium,Southwest,2797
C00887,Customer 887,Premium,Southeast,3090
C00888,Customer 888,Premium,West,9627
C00889,Customer 889,Standard,Northeast,3719
C00890,Customer 890,Standard,Midwest,1025
C00891,Customer 891,Premium,Northeast,3674
C00892,Customer 892,Standard,Midwest,6675
C00893,Customer 893,Standard,West,4093
C00894,Customer 894,Premium,Southwest,1116
C00895,Customer 895,Premium,Southwest,745
C00896,Customer 896,Basic,Southeast,2582
C00897,Customer 897,Premium,Northeast,8612
C00898,Customer 898,Premium,Northeast,5115
C00899,Customer 899,Premium,Northeast,6210
C00900,Customer 900,Basic,West,2990
C00901,Customer 901,Basic,West,7050
C00902,Customer 902,Basic,Southeast,1492
C00903,Customer 903,Standard,Northeast,7631
C00904,Customer 904,Basic,Midwest,8327
C00905,Customer 905,Standard,Southwest,1964
C00906,Customer 906,Premium,Southwest,9203
C00907,Customer 907,Basic,Southeast,5240
C00908,Customer 908,Premium,Northeast,4778
C00909,Customer 909,Premium,West,6317
C00910,Customer 910,Basic,Southeast,8032
C00911,Customer 911,Premium,Southeast,7694
C00912,Customer 912,Standard,Southwest,5317
C00913,Customer 913,Standard,Southeast,6776
C00914,Customer 914,Premium,Southwest,5485
C00915,Customer 915,Standard,Southeast,4632
C00916,Customer 916,Premium,Midwest,6646
C00917,Customer 917,Standard,Southwest,5626
C00918,Customer 918,Premium,West,2092
C00919,Customer 919,Standard,West,7497
C00920,Customer 920,Premium,West,8546
C00921,Customer 921,Standard,Southwest,7508
C00922,Customer 922,Basic,Southeast,1029
C00923,Customer 923,Standard,Midwest,4069
C00924,Customer 924,Basic,Midwest,8974
C00925,Customer 925,Standard,West,9336
C00926,Customer 926,Standard,Northeast,3225
C00927,Customer 927,Basic,Southwest,2351
C00928,Customer 928,Standard,Southeast,8796
C00929,Customer 929,Standard,West,7289
C00930,Customer 930,Standard,West,5562
C00931,Customer 931,Basic,West,6780
C00932,Customer 932,Premium,Southeast,1048
C00933,Customer 933,Basic,Southwest,4082
C00934,Customer 934,Basic,Northeast,7155
C00935,Customer 935,Premium,West,7954
C00936,Customer 936,Basic,Northeast,3923
C00937,Customer 937,Premium,Northeast,3111
C00938,Customer 938,Premium,Northeast,1049
C00939,Customer 939,Basic,Northeast,7276
C00940,Customer 940,Basic,Midwest,9346
C00941,Customer 941,Basic,Northeast,3323
C00942,Customer 942,Standard,Southwest,4568
C00943,Customer 943,Basic,Southwest,1053
C00944,Customer 944,Premium,West,5288
C00945,Customer 945,Basic,West,9740
C00946,Customer 946,Standard,Midwest,9693
C00947,Customer 947,Basic,Midwest,584
C00948,Customer 948,Premium,Southeast,3310
C00949,Customer 949,Standard,West,5532
C00950,Customer 950,Premium,Southwest,4219
C00951,Customer 951,Premium,Northeast,3620
C00952,Customer 952,Basic,Southwest,8976
C00953,Customer 953,Premium,Southwest,1611
C00954,Customer 954,Premium,Northeast,9459
C00955,Customer 955,Premium,Midwest,4124
C00956,Customer 956,Basic,Midwest,8089
C00957,Customer 957,Basic,Northeast,5440
C00958,Customer 958,Standard,Southwest,2528
C00959,Customer 959,Standard,West,9847
C00960,Customer 960,Basic,Midwest,6959
C00961,Customer 961,Premium,Northeast,3780
C00962,Customer 962,Premium,West,8134
C00963,Customer 963,Standard,Northeast,3398
C00964,Customer 964,Basic,Midwest,9670
C00965,Customer 965,Basic,West,5330
C00966,Customer 966,Premium,Southeast,9521
C00967,Customer 967,Basic,Midwest,1230
C00968,Customer 968,Basic,West,516
C00969,Customer 969,Basic,Southwest,1947
C00970,Customer 970,Premium,Midwest,8186
C00971,Customer 971,Basic,Northeast,6822
C00972,Customer 972,Premium,Southwest,3656
C00973,Customer 973,Standard,Midwest,666
C00974,Customer 974,Standard,Southeast,4792
C00975,Customer 975,Basic,Southwest,8170
C00976,Customer 976,Basic,Southwest,1916
C00977,Customer 977,Premium,Northeast,3908
C00978,Customer 978,Standard,Midwest,2664
C00979,Customer 979,Standard,West,8382
C00980,Customer 980,Premium,West,833
C00981,Customer 981,Standard,Southeast,7180
C00982,Customer 982,Premium,Midwest,5680
C00983,Customer 983,Standard,West,8973
C00984,Customer 984,Premium,Midwest,9784
C00985,Customer 985,Basic,Southeast,5962
C00986,Customer 986,Premium,Southwest,5976
C00987,Customer 987,Basic,Southwest,4580
C00988,Customer 988,Basic,West,3920
C00989,Customer 989,Basic,Southwest,1281
C00990,Customer 990,Basic,Southwest,5695
C00991,Customer 991,Basic,Southwest,7715
C00992,Customer 992,Standard,Northeast,6948
C00993,Customer 993,Standard,Northeast,5434
C00994,Customer 994,Basic,Southeast,8497
C00995,Customer 995,Standard,Midwest,3670
C00996,Customer 996,Basic,West,3912
C00997,Customer 997,Basic,Midwest,1870
C00998,Customer 998,Standard,Northeast,7418
C00999,Customer 999,Standard,West,5707
C01000,Customer 1000,Basic,Midwest,9902
C01001,Customer 1001,Basic,Southeast,2024
C01002,Customer 1002,Standard,West,1159
C01003,Customer 1003,Premium,West,3442
C01004,Customer 1004,Basic,Southeast,9978
C01005,Customer 1005,Standard,Southwest,5247
C01006,Customer 1006,Premium,Southeast,5255
C01007,Customer 1007,Premium,Midwest,6229
C01008,Customer 1008,Standard,Southeast,5128
C01009,Customer 1009,Standard,Midwest,9773
C01010,Customer 1010,Standard,Midwest,4540
C01011,Customer 1011,Premium,West,9126
C01012,Customer 1012,Premium,Northeast,7257
C01013,Customer 1013,Standard,Midwest,3007
C01014,Customer 1014,Standard,Southeast,5370
C01015,Customer 1015,Premium,Northeast,2046
C01016,Customer 1016,Standard,West,5431
C01017,Customer 1017,Standard,Midwest,7279
C01018,Customer 1018,Premium,Northeast,3397
C01019,Customer 1019,Premium,Northeast,2591
C01020,Customer 1020,Basic,Southeast,1725
C01021,Customer 1021,Basic,Midwest,9946
C01022,Customer 1022,Premium,Midwest,5164
C01023,Customer 1023,Premium,Northeast,5520
C01024,Customer 1024,Standard,Southeast,6927
C01025,Customer 1025,Basic,Southwest,5352
C01026,Customer 1026,Standard,West,3920
C01027,Customer 1027,Standard,West,4152
C01028,Customer 1028,Premium,Southeast,7477
C01029,Customer 1029,Premium,West,9847
C01030,Customer 1030,Premium,Midwest,2938
C01031,Customer 1031,Standard,Southwest,9352
C01032,Customer 1032,Basic,Midwest,5472
C01033,Customer 1033,Standard,Midwest,6109
C01034,Customer 1034,Standard,Southwest,2371
C01035,Customer 1035,Standard,Southeast,621
C01036,Customer 1036,Standard,West,9839
C01037,Customer 1037,Standard,Midwest,9712
C01038,Customer 1038,Basic,Northeast,4747
C01039,Customer 1039,Basic,Southeast,1984
C01040,Customer 1040,Basic,Northeast,6394
C01041,Customer 1041,Standard,West,8850
C01042,Customer 1042,Standard,Midwest,5839
C01043,Customer 1043,Premium,Midwest,6159
C01044,Customer 1044,Basic,Southwest,6950
C01045,Customer 1045,Basic,West,2895
C01046,Customer 1046,Premium,Southwest,4719
C01047,Customer 1047,Premium,Northeast,1853
C01048,Customer 1048,Standard,Northeast,781
C01049,Customer 1049,Basic,Southeast,5830
C01050,Customer 1050,Standard,Southeast,2111
C01051,Customer 1051,Basic,West,5922
C01052,Customer 1052,Basic,Midwest,7214
C01053,Customer 1053,Standard,Southwest,2649
C01054,Customer 1054,Basic,West,8008
C01055,Customer 1055,Premium,Southwest,9575
C01056,Customer 1056,Premium,Northeast,756
C01057,Customer 1057,Basic,West,2262
C01058,Customer 1058,Basic,Southwest,2927
C01059,Customer 1059,Basic,Southwest,929
C01060,Customer 1060,Standard,Southeast,4999
C01061,Customer 1061,Premium,Southeast,4377
C01062,Customer 1062,Standard,Southeast,3401
C01063,Customer 1063,Premium,Northeast,9231
C01064,Customer 1064,Premium,Southeast,2823
C01065,Customer 1065,Basic,Southeast,1351
C01066,Customer 1066,Premium,West,9904
C01067,Customer 1067,Premium,Northeast,8324
C01068,Customer 1068,Premium,Midwest,1761
C01069,Customer 1069,Premium,Northeast,4005
C01070,Customer 1070,Basic,Midwest,8747
C01071,Customer 1071,Standard,Midwest,3013
C01072,Customer 1072,Premium,Southwest,1493
C01073,Customer 1073,Premium,Midwest,892
C01074,Customer 1074,Standard,Midwest,6116
C01075,Customer 1075,Standard,Southeast,1164
C01076,Customer 1076,Basic,Southeast,3327
C01077,Customer 1077,Standard,West,7941
C01078,Customer 1078,Premium,Southwest,4925
C01079,Customer 1079,Premium,Southwest,1097
C01080,Customer 1080,Premium,Northeast,5010
C01081,Customer 1081,Premium,Southwest,2687
C01082,Customer 1082,Basic,Southeast,584
C01083,Customer 1083,Standard,West,6499
C01084,Customer 1084,Basic,Southwest,7684
C01085,Customer 1085,Standard,Midwest,2168
C01086,Customer 1086,Standard,Southeast,512
C01087,Customer 1087,Standard,West,2957
C01088,Customer 1088,Standard,Northeast,7617
C01089,Customer 1089,Standard,Southwest,921
C01090,Customer 1090,Premium,Southwest,4001
C01091,Customer 1091,Standard,Midwest,2593
C01092,Customer 1092,Premium,Northeast,8025
